연도,유형구분,세부유형,시도,행정구,학교명,본분교,학교상태,설립,남여공학,우편번호,도로명주소,연락처,팩스번호,홈페이지,
2016,특성화고(직업),상업고등학교,전남,순천시,순천효산고등학교,본교,기존(원)교,사립,남여공학,579-35 ,전라남도 순천시 삼산로 104 (용당동),061-750-9500,061-751-4115,http://hyosan.hs.jne.kr,
2016,일반고,일반고등학교,전남,순천시,순천효천고등학교,본교,기존(원)교,사립,남여공학,580-27 ,전라남도 순천시 녹색로 1360 . 순천효천고등학교 (대룡동),061-741-2145,061-742-4550,http://www.hyocheon.jne.kr,
2016,특성화고(직업),체육고등학교,전남,순천시,한국바둑고등학교,본교,기존(원)교,공립,남여공학,579-11 ,전라남도 순천시 주암면 구산강변길 44-25 . 한국바둑고등학교 (주암면),061-759-1818,061-754-1858,http://kbd.hs.jne.kr,
2016,일반고,일반고등학교,전남,나주시,광남고등학교,본교,기존(원)교,사립,남여공학,582-28 ,전라남도 나주시 남평읍 남평향교길 19 (남평읍),061-331-0807,061-331-0477,http://gwangnam.hs.jne.kr,
2016,일반고,일반고등학교,전남,나주시,금성고등학교,본교,기존(원)교,사립,남여공학,582-46 ,전라남도 나주시 건재로 41 . 금성고등학교 (경현동),061-332-3916,061-332-2587,http://njgs.hs.jne.kr,
2016,자율고,일반고등학교,전남,나주시,나주고등학교,본교,기존(원)교,공립,남여공학,582-58 ,전라남도 나주시 나주천2길 26 . 나주고등학교 (교동),061-339-6892,061-332-5011,http://naju.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,나주시,나주공업고등학교,본교,기존(원)교,사립,남여공학,582-46 ,전라남도 나주시 건재로 43 . 나주공업고등학교 (대호동),061-332-3914,061-333-0743,http://naju-tech.hs.jne.kr,
2016,특성화고(직업),상업고등학교,전남,나주시,나주상업고등학교,본교,기존(원)교,공립,남여공학,582-43 ,전라남도 나주시 함박산길 23-4 (청동.나주상업고),061-334-4602,061-334-1891,http://njc.hs.jne.kr,
2016,일반고,일반고등학교,전남,나주시,봉황고등학교,본교,기존(원)교,공립,남여공학,582-17 ,전라남도 나주시 월정5길 22 (빛가람동),061-331-4275,061-331-6863,http://bonghwang.hs.jne.kr,
2016,일반고,일반고등학교,전남,나주시,영산고등학교,본교,기존(원)교,사립,남여공학,582-53 ,전라남도 나주시 영강길 32 . 영산고등학교 (삼영동),061-332-4812,061-332-4816,http://yeongsan.hs.jne.kr,
2016,특목고,과학고등학교,전남,나주시,전남과학고등학교,본교,기존(원)교,공립,남여공학,582-15 ,전라남도 나주시 금천면 오강길 33 전남과학고등학교 (금천면),061-330-2353,061-331-8769,http://jhonnam-sh.hs.jne.kr,
2016,특성화고(직업),실업고등학교,전남,나주시,전남미용고등학교,본교,기존(원)교,공립,남여공학,582-67 ,전라남도 나주시 영산포로 182-9 . 전남미용고등학교 (영산동),061-332-1181,061-333-4999,http://jn-beauty.hs.jne.kr,
2016,특목고,외국어고등학교,전남,나주시,전남외국어고등학교,본교,기존(원)교,공립,남여공학,582-71 ,전라남도 나주시 영나로 2434 . 전남외국어고등학교 (용산동),061-333-1056,061-333-1058,http://jeonnam-fh.hs.jne.kr/,
2016,특성화고(직업),농림업고등학교,전남,나주시,호남원예고등학교,본교,기존(원)교,공립,남여공학,582-11 ,전라남도 나주시 금천면 영산로 5691 (금천면),061-331-7314,061-331-7668,http://www.honamh.hs.jne.kr,
2016,자율고,일반고등학교,전남,광양시,광양고등학교,본교,기존(원)교,공립,남자,577-28 ,전라남도 광양시 봉강면 매천로 667 (봉강면),061-762-3339,061-761-5022,http://gwangyang.hs.jne.kr,
2016,일반고,일반고등학교,전남,광양시,광양백운고등학교,본교,기존(원)교,공립,남여공학,577-80 ,전라남도 광양시 중마로 250 (중동),061-798-9010,061-791-6146,www.gwangyangbaekun.hs.jne.kr,
2016,일반고,일반고등학교,전남,광양시,광양여자고등학교,본교,기존(원)교,공립,여자,577-39 ,전라남도 광양시 광양읍 인덕로 1039 . 광양여자고등학교 (광양읍),061-815-2294,061-762-6270,http://gwangyangg.hs.jne.kr,
2016,자율고,일반고등학교,전남,광양시,광양제철고등학교,본교,기존(원)교,사립,남여공학,578-02 ,전라남도 광양시 마로니에길 61 . 광양제철고등학교 (금호동),061-798-1108,061-798-1107,http://www.gwangcheol.hs.jne.kr,
2016,특성화고(직업),농림업고등학교,전남,광양시,광양하이텍고등학교,본교,기존(원)교,공립,남여공학,577-34 ,전라남도 광양시 광양읍 신재로 106 (광양읍. 광양하이텍고등학교),061-760-3004,061-762-3404,http://gyh.hs.jne.kr,
2016,일반고,일반고등학교,전남,광양시,광영고등학교,본교,기존(원)교,공립,남여공학,577-20 ,전라남도 광양시 가야로 322 (광영동),061-795-8443,061-795-8444,http://g-yeong.hs.jne.kr,
2016,일반고,일반고등학교,전남,광양시,중마고등학교,본교,기존(원)교,공립,남여공학,577-74 ,전라남도 광양시 등논4길 40 . 중마고등학교 (마동),061-795-8381,061-795-5602,http://jungma.hs.jne.kr,
2016,특목고,상업고등학교,전남,광양시,한국항만물류고등학교,본교,기존(원)교,공립,남여공학,577-07 ,전라남도 광양시 진상면 신시길 177 (진상면),061-797-0305,061-772-5103,kpl.hs.jne.kr,
2016,일반고,일반고등학교,전남,담양군,담양고등학교,본교,기존(원)교,공립,남여공학,573-43 ,전라남도 담양군 담양읍 천변7길 11 . 담양고등학교 (담양읍),061-380-8912,061-381-8477,http://damyang.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,담양군,담양공업고등학교,본교,기존(원)교,공립,남여공학,573-63 ,전라남도 담양군 담양읍 죽향대로 1072 (담양읍),061-381-3193,061-381-3092,www.damyang-t.hs.jne.kr,
2016,일반고,일반고등학교,전남,담양군,창평고등학교,본교,기존(원)교,사립,남여공학,573-89 ,전라남도 담양군 창평면 창평로 582 (창평면),061-380-5201,061-380-5302,http:/changpyeong.hs.jne.kr,
2016,특성화고(대안),일반고등학교,전남,담양군,한빛고등학교,본교,기존(원)교,사립,남여공학,573-20 ,전라남도 담양군 대전면 추성1로 501-21 (대전면),061-383-8340,061-383-8341,http://hanbit.hs.jne.kr,
2016,일반고,일반고등학교,전남,곡성군,곡성고등학교,본교,기존(원)교,공립,남여공학,575-33 ,전라남도 곡성군 곡성읍 학교로 119 (곡성읍),061-360-4602,061-360-4610,http://goksung.hs.jne.kr,
2016,일반고,일반고등학교,전남,곡성군,옥과고등학교,본교,기존(원)교,사립,남여공학,575-00 ,전라남도 곡성군 옥과면 대학로 99 . 옥과고등학교 (옥과면),061-360-5600,061-363-0026,http://okgwa.hs.jne.kr,
2016,특성화고(직업),실업고등학교,전남,곡성군,전남조리과학고등학교,본교,기존(원)교,공립,남여공학,575-38 ,전라남도 곡성군 곡성읍 학교로 71 (곡성읍),061-360-2200,061-363-0743,http://jcas.hs.jne.kr,
2016,특성화고(대안),일반고등학교,전남,곡성군,한울고등학교,본교,기존(원)교,공립,남여공학,575-53 ,전라남도 곡성군 목사동면 주목로 713 (목사동면),061-360-0102,061-363-8370,http://hanwool.hs.jne.kr,
2016,일반고,일반고등학교,전남,구례군,구례고등학교,본교,기존(원)교,공립,남여공학,576-55 ,전라남도 구례군 구례읍 봉성로 15-18 (구례읍),061-780-4733,061-782-3898,http://gurye.hs.jne.kr,
2016,특성화고(직업),농림업고등학교,전남,구례군,전남자연과학고등학교,본교,기존(원)교,공립,남여공학,576-56 ,전라남도 구례군 구례읍 구례로 409 . 전남자연과학고등학교 (구례읍),061-782-2691,061-782-4563,http://www.jns.hs.jne.kr,
2016,일반고,일반고등학교,전남,고흥군,고흥고등학교,본교,기존(원)교,공립,남여공학,595-37 ,전라남도 고흥군 고흥읍 학교길 23 . 고흥고등학교 (고흥읍),061-830-1750,061-835-6922,http://goheung.hs.jne.kr/,
2016,특성화고(직업),공업고등학교,전남,고흥군,고흥도화고등학교,본교,기존(원)교,공립,남여공학,595-29 ,전라남도 고흥군 도화면 도화로 476,061-830-9100,061-835-7833,http://ghdohwa.hs.jne.kr/,
2016,특성화고(직업),상업고등학교,전남,고흥군,고흥산업과학고등학교,본교,기존(원)교,공립,남여공학,595-42 ,전라남도 고흥군 고흥읍 고흥로 1637-13 (고흥읍),061-835-1005,061-835-9337,http://www.kohungv.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,고흥군,고흥영주고등학교,본교,기존(원)교,공립,남여공학,595-11 ,전라남도 고흥군 과역면 송학큰길 83 . 고흥영주고등학교 (과역면),061-835-0171,061-835-0174,http://youngju.hs.jne.kr,
2016,일반고,일반고등학교,전남,고흥군,녹동고등학교,본교,기존(원)교,공립,남여공학,595-52 ,전라남도 고흥군 도양읍 비봉뚝길 108 (도양읍),061-842-0184,061-842-1254,http://nokdong.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,보성군,다향고등학교,본교,기존(원)교,공립,남여공학,594-60 ,전라남도 보성군 보성읍 녹차로 1364 (보성읍),061-852-2395,061-853-1905,http://dahyangv.hs.jne.kr,
2016,일반고,일반고등학교,전남,보성군,벌교고등학교,본교,기존(원)교,사립,남여공학,594-30 ,전라남도 보성군 벌교읍 채동선로 115 . 벌교고등학교 (벌교읍),061-859-0178,061-858-0056,www.beolgyo.hs.jne.kr,
2016,특성화고(직업),상업고등학교,전남,보성군,벌교상업고등학교,본교,기존(원)교,공립,남여공학,594-23 ,전라남도 보성군 벌교읍 홍암로 61 . 벌교상업고등학교 (벌교읍),061-859-7633,061-858-0485,http://beolgyoc.hs.jne.kr,
2016,일반고,일반고등학교,전남,보성군,벌교여자고등학교,본교,기존(원)교,사립,여자,594-30 ,전라남도 보성군 벌교읍 채동선로 133 (벌교읍),061-857-7101,061-857-5325,http://beolgyogirls.hs.jne.kr,
2016,일반고,일반고등학교,전남,보성군,보성고등학교,본교,기존(원)교,공립,남여공학,594-51 ,전라남도 보성군 보성읍 용문길 48 (보성읍),061-850-7777,061-850-7788,http://boseong.hs.jne.kr,
2016,일반고,일반고등학교,전남,보성군,예당고등학교,본교,기존(원)교,사립,남여공학,594-36 ,전라남도 보성군 득량면 예당길 155-12 . 예당고등학교 (득량면),061-853-7885,061-853-4647,http://yedang.hs.jne.kr,
2016,일반고,일반고등학교,전남,화순군,능주고등학교,본교,기존(원)교,사립,남여공학,581-53 ,전라남도 화순군 능주면 죽수길 31-2 . 능주고등학교 (능주면),061-372-1193,061-373-5632,http://neungju.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,화순군,전남기술과학고등학교,본교,기존(원)교,공립,남여공학,581-05 ,전라남도 화순군 화순읍 실고길 44 . 전남기술과학고등학교 (화순읍),061-370-7504,061-374-0523,http://www.jts.hs.jne.kr,
2016,일반고,일반고등학교,전남,화순군,화순고등학교,본교,기존(원)교,공립,남여공학,581-36 ,전라남도 화순군 화순읍 진각로 31-9 (화순읍),061-370-1523,061-374-0477,hwasun.hs.jne.kr,
2016,일반고,일반고등학교,전남,화순군,화순이양고등학교,본교,기존(원)교,공립,남여공학,581-65 ,전라남도 화순군 이양면 이양로 100-35 . 화순이양고등학교 (이양면),061-372-3040,061-373-2679,http://iyang.hs.jne.kr,
2016,일반고,일반고등학교,전남,장흥군,장흥고등학교,본교,기존(원)교,공립,남여공학,593-17 ,전라남도 장흥군 장흥읍 학사길 13 . 장흥고등학교 (장흥읍),061-863-2705,061-863-2724,http://jangheung.hs.jne.kr,
2016,일반고,일반고등학교,전남,장흥군,장흥관산고등학교,본교,기존(원)교,공립,남여공학,593-50 ,전라남도 장흥군 관산읍 당월길 9 (관산읍) 장흥관산고등학교,061-867-3102,061-867-7735,http://gwansan.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,장흥군,정남진산업고등학교,본교,기존(원)교,공립,남여공학,593-13 ,전라남도 장흥군 장흥읍 행원강변길 8 (장흥읍),061-863-2993,061-863-8452,http://jangheungsil.jne.hs.kr/,
2016,특성화고(직업),농림업고등학교,전남,장흥군,한국말산업고등학교,본교,기존(원)교,공립,남여공학,593-65 ,전라남도 장흥군 대덕읍 도청신월로 155 . 한국말산업고등학교 (대덕읍),061-860-8010,061-867-2598,http://korhorse.hs.jne.kr,
2016,일반고,일반고등학교,전남,강진군,강진고등학교,본교,기존(원)교,공립,남여공학,592-39 ,전라남도 강진군 강진읍 금릉2길 24 (강진읍),061-430-2600,061-434-4253,http://gangjin.hs.jne.kr,
2016,특성화고(직업),상업고등학교,전남,강진군,병영상업고등학교,본교,기존(원)교,공립,남여공학,592-14 ,전라남도 강진군 병영면 하멜로 372 (병영면),061-432-1006,061-433-4253,http://www.joyschool.hs.jne.kr,
2016,일반고,일반고등학교,전남,강진군,성요셉여자고등학교,본교,폐(원)교,사립,여자,592-39 ,전라남도 강진군 강진읍 금릉2길 24 . 성요셉여자고등학교 (강진읍),061-432-9242,061-433-5004,http://sung-joseph.hs.jne.kr,
2016,일반고,일반고등학교,전남,강진군,성전고등학교,본교,기존(원)교,공립,남여공학,592-03 ,전라남도 강진군 성전면 별뫼로 367-9 . 성전고등학교 (성전면),061-432-5208,061-432-1894,http://seongjeon.hs.jne.kr/,
2016,특목고,농림업고등학교,전남,강진군,전남생명과학고등학교,본교,기존(원)교,공립,남여공학,592-22 ,전라남도 강진군 강진읍 교촌길 23 전남생명과학고등학교 (강진읍),061-430-6200,061-434-4218,http://jn-life.hs.jne.kr,
2016,특성화고(직업),상업고등학교,전남,해남군,송지고등학교,본교,기존(원)교,공립,남여공학,590-63 ,전라남도 해남군 송지면 미야길 158-16 . 송지고등학교 (송지면),061-533-2295,061-535-2293,http://songji.hs.jne.kr,
2016,자율고,일반고등학교,전남,해남군,해남고등학교,본교,기존(원)교,공립,남여공학,590-23 ,전라남도 해남군 해남읍 명문길 7 . 해남고등학교 (해남읍),061-530-2700,061-533-8988,http://haenam.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,해남군,해남공업고등학교,본교,기존(원)교,공립,남여공학,590-34 ,전라남도 해남군 해남읍 남외2길 7 해남공업고등학교 (해남읍),061-535-4404,061-535-4999,http://haenam-tech.hs.jne.kr,
2016,일반고,일반고등학교,전남,해남군,화원고등학교,본교,기존(원)교,사립,남여공학,590-02 ,전라남도 해남군 화원면 신평리길 25-19 (화원면),061-532-0294,061-533-7162,http://hn-hwawon.hs.jne.kr,
2016,특성화고(직업),공업고등학교,전남,영암군,구림공업고등학교,본교,기존(원)교,공립,남여공학,584-34 ,전라남도 영암군 군서면 왕인로 453 . 구림공업고등학교 (군서면),061-471-6311,061-471-0259,http://gurim-tech.hs.jne.kr/,
